  Human Mortality Database
  USA death counts (synthetic mock data for CI testing)
      Year       Age            Female              Male             Total
      1990        46     89.7751349586    134.0364461431    227.8769985943
      1990        47     97.1965987129    145.7747249942    236.3484469959
      1990        48    107.8459438526    140.7480659220    248.4007152292
      1990        49    120.3273662721    150.5040790574    262.4332820118
      1990        50    134.7903279684    176.8370817828    310.6326144422
      1990        51    145.4487306162    183.7818000745    333.5650163205
      1990        52    167.7584908164    205.2180958010    358.0220683416
      1990        53    181.0604570837    211.2418650589    362.9255940357
      1990        54    193.6588950579    235.2415786760    419.2375697970
      1990        55    193.5804700593    268.3445924933    438.5546848324
      1990        56    219.3722029006    271.0247489171    519.0705023837
      1990        57    231.0313776934    287.5079319032    553.0258538399
      1990        58    262.8131295176    329.4065215583    594.5792513840
      1990        59    277.7858915394    374.0516237503    687.3460601581
      1990        60    324.5875068761    397.2644729627    708.7250537085
      1990        61    320.0719697673    437.1697911651    756.3552456419
      1990        62    334.3644065699    404.1297429914    807.2335168024
      1990        63    357.9884048889    450.3770066968    788.3440232070
      1990        64    352.5189640273    452.3886540433    837.0061974037
      1990        65    381.8905956241    501.6163047768    850.5339599455
      1990        66    377.5503723541    537.6753511263    889.9945173384
      1990        67    405.1537511785    542.8461346990    973.0606827061
      1990        68    442.4906891778    564.2157550556    947.0871253985
      1990        69    476.5492926094    571.4727570383    948.4665843252
      1990        70    474.5228972423    620.6043405563    996.5490303974
      1990        71    492.9595063869    639.2965236116   1092.6189881293
      1990        72    476.4172939752    647.2906734362   1145.5849161657
      1990        73    531.7283432469    698.4762368352   1220.9654388784
      1990        74    562.3043178842    742.9008303022   1256.2603528504
      1990        75    571.1352719507    738.3120425315   1325.2330010452
      1990        76    612.2297653366    779.8340797277   1406.9949823030
      1990        77    645.4091122471    809.5329852537   1366.1814089308
      1990        78    634.7147427151    853.4274495595   1504.9428147315
      1990        79    714.3014039540    918.2901912433   1565.0775731693
      1990        80    700.5129158494    920.6228497377   1664.6740563571
      1990        81    753.1671495813    964.7481443856   1683.0902222758
      1990        82    843.8348928632    963.3330942549   1770.0498815979
      1990        83    768.3724665541   1070.5643243736   1892.8294397821
      1990        84    862.8097047182   1049.4463510314   1948.2279988097
      1990        85    857.4424939660   1154.6273440969   2061.3324170967
      1990        86    970.0725332531   1152.4320674330   2160.4915964471
      1990        87   1006.3262389562   1206.0464643618   2022.6484147579
      1990        88   1017.5938940277   1342.8567464691   2322.0661912681
      1990        89   1078.0313476266   1382.4183858854   2275.1001804276
      1990        90   1066.4795478087   1365.4868693761   2495.8425429096
      1990        91   1220.2712891289   1466.5735430276   2749.4462949096
      1990        92   1149.9967878449   1638.0939507323   2770.5493184548
      1990        93   1251.6247758897   1639.3770977023   2850.0149118556
      1990        94   1289.6553307452   1717.3531266841   3049.4536344365
      1990        95   1418.6331300186   1763.2106377066   3105.9383788188
      1990        96   1407.4634421161   1788.8011831878   3425.2170447206
      1990        97   1445.6817796575   1884.8898494335   3499.0257245000
      1990        98   1501.0155927112   1940.7178032355   3595.2937796493
      1990        99   1653.3879678915   2131.0683117856   3736.8142725939
      1990       100   1656.6346295869   2210.3913402349   4035.5069159137
      1990       101   1795.9441638594   2180.9847806054   4177.1655457471
      1990       102   1788.3329386343   2392.1411794921   3912.7183928109
      1990       103   1961.2237771161   2479.3327151159   4334.2920394377
      1990       104   2126.0229374386   2536.9576765733   4911.8435103119
      1990       105   1974.1138169732   2807.1266462917   4895.8800818614
      1990       106   2243.6667919295   2743.2163535586   4891.4168783598
      1990       107   2345.0672395269   2872.7736602851   5221.0315737417
      1990       108   2536.4083106030   2983.2073038885   5719.1843808828
      1990       109   2373.0540464351   2752.6421674340   5485.1570934419
      1990      110+   2715.6749710637   2745.8102754991   5282.2690578826
      1991         0    326.6884531629    419.5431852301    767.1135642604
      1991         1     14.1867638775     18.8835288219     32.4262536055
      1991         2     14.5669250416     19.7982789145     32.3293875839
      1991         3     15.6354359693     18.6617411909     33.4961635149
      1991         4     15.1689493573     19.4796549114     33.7061680772
      1991         5     14.1370100366     18.5708646286     36.3752032498
      1991         6     15.4174711732     20.4074451576     33.6624641469
      1991         7     15.1786737383     20.6654288633     36.0589535039
      1991         8     16.2132787761     19.7641559940     33.2338314209
      1991         9     16.3470388290     21.3156211838     38.1029599040
      1991        10     16.8006363902     21.9881286600     38.6409161297
      1991        11     18.0008111821     23.3330162831     41.1165074003
      1991        12     18.3736637306     25.3012410729     46.2442822334
      1991        13     20.9622091954     29.2694758563     47.2217391567
      1991        14     23.5119938369     31.8363000364     58.4911916827
      1991        15     28.5344948838     37.0389019266     66.6848511164
      1991        16     34.2944029707     43.4738550456     73.1264757736
      1991        17     37.6542233351     51.6121053268     97.7980521374
      1991        18     46.6759030536     55.3716957215     99.5939556369
      1991        19     46.9038399516     60.9630862210    113.8645410510
      1991        20     52.6404057155     69.0007359731    121.9658588799
      1991        21     51.1775531682     69.7972069124    118.7077865687
      1991        22     56.5625258182     65.9565314109    126.2249761307
      1991        23     52.0904002693     68.2292022940    117.9040022142
      1991        24     48.8903303290     59.4186330560    107.3419973811
      1991        25     44.4934748330     56.7090978035    101.4041581172
      1991        26     41.7032837825     48.5364122989     92.2196070234
      1991        27     37.6886835998     48.0810158220     84.7714205909
      1991        28     35.6343602799     45.7022974035     79.3950324288
      1991        29     34.4038765711     46.1927770883     75.1608329042
      1991        30     35.6339992440     48.2716808668     82.0377730556
      1991        31     35.4109310142     48.5525184061     83.9184976284
      1991        32     35.8853588452     45.6734649070     80.7107593590
      1991        33     37.3318979786     49.4473470266     92.7415329854
      1991        34     42.5926802180     50.9402205293     93.5721762189
      1991        35     44.4669671079     51.5128046037    100.9279958828
      1991        36     47.6206632774     60.7509199902    111.4566087420
      1991        37     48.6655087958     62.4023377394    113.2542527527
      1991        38     50.4673384270     69.8902328679    123.4072279647
      1991        39     59.8049080177     65.6381191830    136.6559400454
      1991        40     60.1420850909     77.8665918950    141.1445454355
      1991        41     64.1023442705     87.6493094031    148.0738080159
      1991        42     67.9135492577     88.6492812383    164.2107826575
      1991        43     74.2626463738     96.3956598345    177.2426563389
      1991        44     78.3195406897    113.6154565009    199.5924701493
      1991        45     85.6530963297    106.6723231073    204.3629792155
      1991        46     92.9434948519    112.1964492254    219.6423769974
      1991        47    105.8989258695    135.5835635481    244.1937659966
      1991        48    112.8533923608    144.8237828936    254.5049094389
      1991        49    122.8934408844    156.8710666940    278.5639703307
      1991        50    132.3847161107    178.3284087994    313.2285900724
      1991        51    143.5945542320    183.0973140908    336.9108037260
      1991        52    155.9706868884    196.2408965452    354.3641491280
      1991        53    162.9068985591    217.6464203250    376.7446240954
      1991        54    178.5420349957    235.4603184162    441.2640487703
      1991        55    197.2919549957    265.1814992662    494.5250207812
      1991        56    222.4613319260    280.0160577937    519.5838044334
      1991        57    235.2806885343    319.3874758607    540.7667345880
      1991        58    250.8895920686    356.1353947229    592.4216319983
      1991        59    299.9955476124    366.4879172991    610.6253907391
      1991        60    315.1965913002    387.3358078562    700.7713353870
      1991        61    299.3730956096    443.3871569338    781.3880622581
      1991        62    299.4084093244    406.9511002209    779.1328939912
      1991        63    331.7504841397    455.3288857099    776.1866796208
      1991        64    352.9271352502    462.8055757053    882.6784825022
      1991        65    355.8348662870    464.8894802487    877.3290839443
      1991        66    377.2518540698    455.3169634342    871.3824610527
      1991        67    427.1928868158    507.2433390372    915.2357304461
      1991        68    418.3135021943    518.2388869274    979.1869071209
      1991        69    444.1591130172    597.3696682913   1065.8245743332
      1991        70    468.2376627436    623.3655371421   1042.6444677354
      1991        71    494.0516318609    633.5631963396   1088.9600902650
      1991        72    521.3621114339    621.6923451399   1213.5754914467
      1991        73    546.0160052144    666.9549075367   1224.9562623704
      1991        74    583.4304358508    709.3380534749   1239.0222356422
      1991        75    552.0948195495    797.6781502763   1343.5266663926
      1991        76    610.5230179201    741.3187842514   1333.8771187606
      1991        77    612.4931070851    808.0684695886   1473.3159987113
      1991        78    645.6710545049    867.0130852214   1584.3298558441
      1991        79    713.1800445313    836.6689533738   1511.1213360852
      1991        80    739.7625082585    899.3204087737   1552.1249650349
      1991        81    756.0278452494    917.6811014288   1670.5891096118
      1991        82    790.2541991593    958.2310712322   1709.8820503006
      1991        83    801.3470860683   1015.7443044426   1891.5397419236
      1991        84    793.0779027611   1112.8915273704   1891.3957456900
      1991        85    887.6212011866   1078.4601691598   2020.9790498593
      1991        86    936.3203358858   1203.6377069464   2133.2069878463
      1991        87   1016.4885350212   1205.3023906972   2267.7593792045
      1991        88    998.7054781451   1278.3728360955   2183.9722227258
      1991        89    992.6620681035   1337.5721908103   2213.0416611541
      1991        90    975.4968352752   1376.5222944208   2448.3593823011
      1991        91   1126.6420741255   1352.4078617757   2505.5047512854
      1991        92   1207.7239246215   1539.2620413088   2777.3831322811
      1991        93   1189.2265047137   1556.9722431984   2778.4923670779
      1991        94   1355.8778598161   1695.0465601400   3102.7538727886
      1991        95   1348.0265941648   1654.3790838362   3043.2014978167
      1991        96   1389.3451723873   1704.0450507172   3266.6423056874
      1991        97   1574.2312187472   1904.8388763961   3248.5934531988
      1991        98   1533.3204413828   2007.6626065413   3606.5736066436
      1991        99   1643.3424567429   2109.5880362947   3663.6021405506
      1991       100   1597.1071700001   2118.0293303033   4041.1970701523
      1991       101   1756.5500667349   2365.9864642065   3851.6813420647
      1991       102   1882.2036826788   2303.3879045853   4414.9149049464
      1991       103   1863.5740952735   2497.5201728948   4597.1502141497
      1991       104   2012.2732216505   2575.9942216390   4283.0809640948
      1991       105   2045.9288746626   2854.9731141535   4976.9797480773
      1991       106   2175.4475197817   2893.1417067343   4846.8496444718
      1991       107   2239.9459674932   2994.0242058914   5070.5730157250
      1991       108   2392.0130895835   3125.0496921002   5047.5922779563
      1991       109   2407.5873768366   2782.9041013271   5445.6348057326
      1991      110+   2576.0567756300   2713.3215209560   5563.7358003975
      1992         0    312.2900294524    442.8269584538    750.9200364819
      1992         1     13.6841559149     17.9065114320     33.8647037674
      1992         2     13.8475152126     18.8755668389     32.3595790933
      1992         3     13.6664555089     18.7494526702     32.5352742284
      1992         4     15.1967386443     18.7835647605     34.3541608245
      1992         5     14.9557163210     18.6104921890     33.4847875176
      1992         6     15.2787436834     20.4546197339     35.4849305597
      1992         7     14.7082919545     19.2990398782     32.4444122604
      1992         8     15.1887955611     19.4497605663     35.2304754241
      1992         9     15.4969326408     20.3713031693     37.1826600037
      1992        10     16.2898471880     23.1385260328     35.3249678389
      1992        11     17.4734158068     23.4734906697     42.0953232218
      1992        12     19.9717832241     24.7919876523     45.1018182859
      1992        13     21.9734400835     28.0133469123     48.7919366978
      1992        14     24.6814079816     31.7463066418     56.8942159879
      1992        15     27.2373547058     39.1513261240     62.3443835244
      1992        16     33.5494587812     41.7745336719     76.2593560253
      1992        17     39.2620655216     49.3165302416     89.8594286481
      1992        18     43.5658445017     57.4314830878    107.1829920777
      1992        19     48.6648185470     65.8104484944    120.7340915243
      1992        20     50.0089926649     65.6101482693    124.9179310809
      1992        21     54.5059731475     71.4632055611    117.6616388832
      1992        22     54.7401862515     70.7302570720    122.7543366760
      1992        23     51.8756712988     66.1700448951    115.3305652893
      1992        24     47.0668270680     61.2317391134    111.9930520314
      1992        25     42.8931081276     57.8739435565    100.3038545293
      1992        26     40.7990333230     55.3295919619     86.6750412127
      1992        27     38.0717452201     47.5202652252     84.4737074767
      1992        28     33.1828905120     49.2798533103     79.6420694075
      1992        29     35.3443588876     43.6078996907     81.1244268496
      1992        30     33.1226649546     42.4237814269     75.4991704156
      1992        31     33.6764078942     46.5373066354     81.4627555180
      1992        32     37.6712861451     46.9919392920     84.5793072616
      1992        33     38.1729859324     50.4699011423     88.7733903761
      1992        34     39.2041343895     55.5691757264     92.0484783519
      1992        35     40.5141242941     57.9187752975     97.9664729909
      1992        36     45.3446412720     61.6060498355    101.0874500629
      1992        37     47.6559857118     65.6097740532    112.9668434630
      1992        38     51.7266119908     71.3310930753    122.0545990666
      1992        39     59.4066451155     70.7213193215    125.6882336806
      1992        40     62.9390156072     81.4779392115    135.6808439162
      1992        41     64.5081311404     82.4658922851    135.0527012867
      1992        42     73.3114883524     92.3347349798    160.4347946205
      1992        43     77.6752219077     93.4778056532    176.7532893337
      1992        44     80.0332639802    107.9308066928    187.0057597514
      1992        45     84.0335736103    108.6758191168    193.3409826061
      1992        46     97.4944593548    128.7109003297    215.1670622030
      1992        47    106.6296575559    140.6941364877    247.6470454827
      1992        48    112.7697051662    144.6828276682    223.7414797741
      1992        49    120.7757763680    155.6923844441    274.7476458949
      1992        50    140.3875615163    169.7822677902    289.2119798037
      1992        51    140.8261734409    183.1635085639    319.1310111917
      1992        52    154.5145728826    194.8442674382    365.6383092548
      1992        53    167.6472959703    221.2261416476    376.7012443179
      1992        54    181.8365030615    221.5759394813    421.4863623969
      1992        55    193.9201238370    256.3472726899    498.3506656564
      1992        56    212.1371566772    281.1496269743    503.8049819484
      1992        57    241.9284500654    299.7789527955    516.3369408523
      1992        58    249.2977401262    356.7379830821    621.3608376243
      1992        59    288.6718490384    351.3369206785    637.5066532686
      1992        60    288.9339856371    403.7107376841    693.7454794908
      1992        61    330.5405843397    419.1815704890    723.5030687327
      1992        62    321.0284996399    410.6045197834    756.0237838872
      1992        63    335.9847376701    459.8757188007    781.1033000541
      1992        64    320.3392484691    471.2489497084    832.4378299341
      1992        65    396.2419071733    500.1274467119    837.8835986068
      1992        66    424.0378313416    509.7477051326    918.4578829901
      1992        67    413.5855679273    547.8556500652    962.0239981449
      1992        68    434.7790807124    557.4012180413    930.8933814723
      1992        69    455.5062996346    591.0497255280   1027.3384973218
      1992        70    415.8140850142    592.9880411781    953.5253556858
      1992        71    475.4974439955    605.9811044935   1015.6343116791
      1992        72    498.3862363373    675.7842108646   1164.6582473706
      1992        73    513.7787136618    690.0078908650   1171.0792545450
      1992        74    531.6602302098    737.7333484098   1236.2914207030
      1992        75    560.9397845957    822.1521082049   1356.0691502737
      1992        76    582.1445227494    791.2353374262   1367.0077263568
      1992        77    642.2699937231    812.2430843007   1441.2822733684
      1992        78    675.7614853422    823.7206754332   1504.9227402795
      1992        79    694.4348210201    871.5839382347   1518.4497123246
      1992        80    698.1769425559    934.5240865162   1661.2939198108
      1992        81    755.9546366747    917.3795810494   1644.2429780586
      1992        82    828.5171580541    987.9645182372   1765.2457463648
      1992        83    824.5469832145   1016.8884937297   1744.7197596139
      1992        84    827.2364284879   1131.1371319709   2020.8935846884
      1992        85    836.6046289271   1084.6605832597   2011.4960569190
      1992        86    881.1576014908   1187.5103892354   1949.2875902741
      1992        87    995.7390643983   1208.7563694649   2004.6099697136
      1992        88   1026.9519470394   1304.0526670368   2397.2774771358
      1992        89   1081.8386597833   1384.2966582173   2386.6071222998
      1992        90   1092.8233512950   1427.7746253083   2381.1844331314
      1992        91   1203.0726549459   1346.2894851245   2409.2750600604
      1992        92   1215.3601814404   1477.9134028629   2710.5737063863
      1992        93   1250.5051256351   1616.2486360880   2794.3435156504
      1992        94   1295.2468911801   1605.9745214050   2873.2866505930
      1992        95   1272.5469886088   1734.5112452458   3285.8584499744
      1992        96   1332.1786107774   1749.2001252609   3152.7812211402
      1992        97   1484.8264838537   1868.4372954402   3468.4008732784
      1992        98   1591.1045798328   2052.2099196153   3502.5644505432
      1992        99   1606.3920368795   1996.0650634060   3512.4987959168
      1992       100   1655.5924830742   2086.4864373082   3704.9655677882
      1992       101   1663.8156555028   2139.1292792046   4118.8382732517
      1992       102   1765.3235155787   2193.0371220691   4235.8194087271
      1992       103   1892.8266312198   2507.6599224208   4240.3510854505
      1992       104   1989.8723631449   2464.3393935229   4459.6878073928
      1992       105   2064.1078937801   2652.8275942924   4779.7795509560
      1992       106   2107.2763450282   2776.1968831997   4666.5615919350
      1992       107   2121.0701837361   2994.1919941594   5248.9207062562
      1992       108   2285.8153807842   3027.8771486652   5614.3893226946
      1992       109   2402.3109239183   2821.1576712381   5777.8131249016
      1992      110+   2474.6419608555   2724.8376645162   5527.7768186244
      1993         0    310.6782438845    429.4127372817    706.9402823857
      1993         1     14.2035750229     19.2292569031     30.2325059410
      1993         2     13.9461599462     18.5838027774     33.1772747510
      1993         3     14.4152411728     18.3220836607     33.7859005052
      1993         4     14.8442103189     17.6709375637     34.6100411471
      1993         5     14.7519482009     17.8325596167     33.3152275962
      1993         6     14.6006661124     20.3805060960     34.4948019164
      1993         7     15.1021031758     21.5133260478     34.5255872894
      1993         8     16.2953111813     19.9837836851     35.6439805737
      1993         9     16.7466243075     20.8823726340     37.3945341807
      1993        10     16.8310177467     22.7169599697     39.2007561580
      1993        11     18.2114154175     22.9546979527     42.2083654186
      1993        12     19.6983407218     24.8087945813     44.0031747733
      1993        13     21.0595152278     28.8125839410     46.4519995178
      1993        14     24.1844395584     31.6919637453     54.1650713431
      1993        15     29.5042024931     34.1252692508     59.0527360519
      1993        16     33.1560905004     43.0300808912     71.4393206021
      1993        17     38.2018836504     49.0993451728     80.4645254193
      1993        18     41.7104882720     59.1174430195    107.1178116145
      1993        19     49.1972541960     60.1991108288    110.7696663789
      1993        20     50.7206792558     64.3451600136    116.7935520446
      1993        21     55.9494565013     68.5044750522    123.8791093011
      1993        22     52.6278168398     69.8693513721    118.5282563864
      1993        23     50.9826270680     66.2079735837    120.6272911044
      1993        24     47.9535582546     64.2205240487    106.0070680467
      1993        25     44.7582793045     56.5536688471     94.6158321130
      1993        26     42.3021481243     52.5836897854     93.4286851471
      1993        27     36.4806756682     48.8577495510     80.6332775579
      1993        28     35.0905793295     43.2506008462     87.9099990576
      1993        29     33.6097334586     42.0342272044     78.2381341058
      1993        30     33.5961009728     44.2351372874     75.2139545882
      1993        31     33.4447564095     42.6521684395     78.7034286468
      1993        32     35.7677315988     44.6945236686     77.0975561366
      1993        33     36.7364281662     48.8079626453     90.6491619080
      1993        34     40.1842065882     55.2295073203     88.8182344550
      1993        35     42.3782887503     53.6768118591     94.2207269149
      1993        36     47.6453315560     55.8043532144    102.0946300334
      1993        37     47.8074072356     62.6001988023    106.1105138953
      1993        38     50.7711427558     70.6446468893    122.4975441999
      1993        39     55.2491248650     74.5972553265    125.3527851074
      1993        40     62.3824577545     76.1964488392    131.5977043008
      1993        41     67.2141352042     87.3047866745    143.0650530675
      1993        42     66.6382415632     87.3313411328    155.5596200188
      1993        43     70.5967701501     93.6015268409    166.2708343857
      1993        44     78.4093398449    112.9130191064    179.7339093151
      1993        45     88.8911732691    116.8683233089    207.8569003880
      1993        46     93.4152131716    121.1606881482    215.1302332617
      1993        47     99.7241711125    126.3270257568    239.5189308618
      1993        48    105.2515402782    143.4873644027    225.9065248400
      1993        49    119.4319169314    160.1518350144    276.3419320865
      1993        50    125.4170192219    158.6657379185    306.6574432409
      1993        51    138.6924128212    184.7434315934    343.8743321654
      1993        52    155.2293401027    189.6028750590    371.5939329021
      1993        53    162.4148331666    219.7049960299    381.7535543724
      1993        54    174.0014952634    239.8789151495    430.2868934881
      1993        55    194.0161093769    253.6899027751    475.8963616566
      1993        56    210.3887440833    281.2409685781    473.8082029855
      1993        57    225.2211229976    297.6443196430    536.5299282950
      1993        58    253.6611842055    332.7401937232    588.8917538192
      1993        59    259.0034820105    370.7306739985    616.9411783648
      1993        60    308.0022495668    371.4910175323    663.5911695824
      1993        61    326.6907341913    434.5362549683    733.3546535136
      1993        62    347.2762445927    436.7809586472    714.1965773810
      1993        63    346.9226100416    406.7841357073    797.2829013271
      1993        64    349.8872055591    436.4795301226    862.0311940781
      1993        65    366.9306930966    504.4615448148    823.7697180687
      1993        66    370.9997577782    505.3400322325    906.8269381632
      1993        67    399.4470058633    529.6596620633    889.9372605429
      1993        68    424.7113549386    551.1170912475    981.1911552214
      1993        69    440.6923360335    542.0120559781   1026.7754757176
      1993        70    445.2998755031    590.9653094459   1031.6560176522
      1993        71    456.1804254346    644.6739329551   1103.7101432907
      1993        72    484.9192997128    651.2161405466   1114.2223979978
      1993        73    528.9254329296    654.1406803542   1132.2529641259
      1993        74    539.0904864843    656.8887318204   1171.6598968721
      1993        75    567.8154919166    753.2084858757   1318.5963496364
      1993        76    595.6387732270    796.1969390390   1425.7715320764
      1993        77    588.7709671587    808.2235297036   1386.2355248432
      1993        78    632.7667552402    831.2219076305   1450.5529030379
      1993        79    691.6490046053    882.1974365786   1644.7726648579
      1993        80    745.2793785927    888.6088080284   1555.8793969788
      1993        81    777.4378854066    955.1573682152   1633.3414624387
      1993        82    761.8311458174   1022.9539348201   1773.7286633213
      1993        83    765.6945694201   1055.6882390737   1808.5419956173
      1993        84    802.7991461374   1065.3916376468   1912.4235860866
      1993        85    902.6973558223   1168.1059545554   1965.4570761013
      1993        86    951.2675740728   1166.9861011320   2017.0096300996
      1993        87    982.2058759383   1289.8032722485   2297.8092675582
      1993        88    990.9780586989   1337.2615465242   2266.5790920844
      1993        89   1040.3306572025   1375.0029864122   2440.0519760824
      1993        90   1115.8120656024   1427.7584127280   2511.2574392777
      1993        91   1167.8929229443   1433.6119266265   2641.7020291388
      1993        92   1094.8394010789   1558.8658997456   2688.5120414298
      1993        93   1233.8861220915   1723.7858799774   2798.0214543293
      1993        94   1269.3345496274   1685.7270659581   2963.8865474176
      1993        95   1304.7859945799   1788.7401550941   2907.6210368232
      1993        96   1329.7329052083   1919.5540788631   3088.4966468677
      1993        97   1453.6272534930   1833.3103776618   3286.3944043719
      1993        98   1573.1725342726   2022.5644204100   3326.7666608863
      1993        99   1620.6274060174   2202.4934121716   3399.6802370959
      1993       100   1617.2214320795   2117.1578620377   3737.6669710305
      1993       101   1714.3445658062   2157.5678598946   3839.1114021306
      1993       102   1743.3038032256   2357.1710267300   4287.0773258930
      1993       103   1907.3329902901   2424.1973549699   4189.6798647437
      1993       104   2070.7995295613   2508.6035659374   4581.1077933038
      1993       105   2047.8784135012   2640.8872475726   4588.7923808556
      1993       106   2096.6157752309   2795.6804059127   4988.3564130842
      1993       107   2227.3636608422   2926.0268482013   4969.3853257404
      1993       108   2295.9527738235   3105.5507992488   5189.6821260651
      1993       109   2497.7021586743   2961.0766820676   5117.9879925013
      1993      110+   2559.9819666851   2713.4930298923   5557.3428780166
      1994         0    335.2336096341    422.2156948275    693.3062667557
      1994         1     13.8258426033     17.3704500439     33.1343005622
      1994         2     15.0388663444     17.3598044250     32.7073374811
      1994         3     15.6956347629     18.3741448190     34.6105119953
      1994         4     14.4368116122     18.5054683722     32.5435734004
      1994         5     14.9749851668     19.7394182063     35.7164669143
      1994         6     15.4077800109     19.2655767308     34.8600761555
      1994         7     15.3053769845     20.0316470570     35.9274947840
      1994         8     15.5463153738     20.6482524426     35.5072772595
      1994         9     15.3000450167     20.0316909723     36.8570713934
      1994        10     16.1679531783     21.0898206134     38.5679830964
      1994        11     18.1368072668     23.0844673218     42.0483682837
      1994        12     18.1148508005     23.1484169879     43.3379264021
      1994        13     19.5438722198     27.5565810036     50.1700756525
      1994        14     23.6258723796     32.6145336557     53.0627154527
      1994        15     28.9733683089     34.1024821310     64.4850497350
      1994        16     33.3038924055     39.4245628841     74.9357426779
      1994        17     37.9632572862     49.1999375636     89.5067885477
      1994        18     43.7560391945     54.0104804031    105.6545524931
      1994        19     50.4250204666     63.8117793900    108.7998897267
      1994        20     52.7080285912     61.2682458915    117.7733704971
      1994        21     52.2699743206     65.1585536806    125.0881796575
      1994        22     52.0119443463     69.4059631445    126.5226770820
      1994        23     48.1559082839     62.2249469916    110.4042061768
      1994        24     45.1022055169     59.0283773829    106.9105609159
      1994        25     42.0176636530     60.8407455589    102.2877005726
      1994        26     40.7484249219     48.8740533787     95.9048225627
      1994        27     35.9824326745     47.6562939975     86.7317298072
      1994        28     33.8796452018     45.3413474305     83.0903204651
      1994        29     34.7614065689     42.6728851467     78.0662362832
      1994        30     34.2977443718     42.4881481194     71.1637299559
      1994        31     33.8742935835     41.4798041988     78.1672681495
      1994        32     34.8934670109     48.2670172090     81.1824099359
      1994        33     37.5192507899     48.3425717357     79.0971982440
      1994        34     40.2547059069     51.1799456551     95.1705824897
      1994        35     42.3644070300     53.8923919922     96.3312253204
      1994        36     45.8680860909     57.1655990423    101.5022676667
      1994        37     45.2591304320     59.6245493228    102.7632565339
      1994        38     50.2517601636     64.4223628276    116.1573327737
      1994        39     55.5720884458     74.7229638357    127.4005357315
      1994        40     60.7279523922     75.0562812264    144.7508847222
      1994        41     59.4906627366     88.5944911363    144.3153520965
      1994        42     69.7209440566     84.5663694185    152.6815073657
      1994        43     73.4346156840    102.6501857668    165.0737160630
      1994        44     72.8933279899    100.9569763467    202.8630747315
      1994        45     88.6825600265    118.7013617213    197.1618614773
      1994        46     90.3546462621    115.4061475162    219.6835278107
      1994        47    105.7054929464    131.5733046878    224.1293437708
      1994        48    106.6071807826    142.2433967522    253.8726060646
      1994        49    119.9175898033    153.9360868010    293.5717450802
      1994        50    121.5517479508    166.0261196698    285.2643319329
      1994        51    140.8316075919    178.2022834075    308.8890642578
      1994        52    155.6624803909    201.3369390754    374.9166938602
      1994        53    169.3479875261    221.0526284380    373.0766173796
      1994        54    171.9791031459    238.3634067929    373.2119893824
      1994        55    190.8581577722    253.9216768293    450.7362780744
      1994        56    207.7282749232    267.3600804658    469.9464739003
