  Human Mortality Database
  USA person-years of exposure (synthetic mock data for CI testing)
      Year       Age            Female              Male             Total
      1991        14  48528.2124255381  47735.9835499972  97925.2652583133
      1991        15  49247.6497077574  46441.2372469283  96982.5664348992
      1991        16  49231.8184751850  47673.8673972714  98215.6599794111
      1991        17  49354.3343922282  46877.6105220892  99445.1787799050
      1991        18  49405.9857328227  47523.2208034837  96676.0057499987
      1991        19  47962.7915707372  46495.2284871511  95643.8134523108
      1991        20  47649.0571761885  48317.4722096766  97177.9998507544
      1991        21  48372.3622630467  47213.0686161174  95729.8888405541
      1991        22  49474.3655089709  46108.7559762538  98580.5166978242
      1991        23  48106.3111380986  46971.3390590645  99215.6982090533
      1991        24  47545.7900347374  45166.4371114861  93750.6430861901
      1991        25  48528.6518272175  44660.6616320434  91251.7683083196
      1991        26  50239.7865112077  45078.9318975090  92163.5657062921
      1991        27  47398.7661146762  44731.7985326009  95048.3959674658
      1991        28  47329.5870103332  46003.1647309261  93817.3179175643
      1991        29  46609.4399698550  46289.7823219338  91558.4081803035
      1991        30  48015.0854696898  45734.5290746297  95083.7195896414
      1991        31  47693.9954616181  46289.1575278282  93311.8148278146
      1991        32  46722.0508870594  45041.3769157816  90608.8044323985
      1991        33  46768.3397099583  44158.0328959332  93102.1504663886
      1991        34  48075.3783115485  44773.3476077682  94045.8491894388
      1991        35  46821.4351714777  45665.3802378273  91735.9779279209
      1991        36  45997.5842589551  44653.9549930495  91328.7284899403
      1991        37  46048.6872521671  44988.3897969779  91304.3870330960
      1991        38  47668.9043391129  44241.0099068998  91024.9298467936
      1991        39  46058.0835241638  43734.8398363415  93205.3733163520
      1991        40  44325.2058983364  43599.4599604880  88433.7825814147
      1991        41  46648.7831529231  44035.2900732924  89271.8659341366
      1991        42  46828.6688589556  43623.6672150048  91753.9559626395
      1991        43  44536.4451554232  43281.2870073066  88874.1684197826
      1991        44  45182.2842480174  44132.7728523525  91512.4094499975
      1991        45  44961.1501042342  41837.2457406442  87751.7802381268
      1991        46  43831.7755359071  41162.4775295853  88145.6614314863
      1991        47  44127.9292120456  42835.1367897337  88954.8281282266
      1991        48  44171.7814308885  41004.6499142120  84510.1278120358
      1991        49  44815.0967916203  41534.0466244358  86511.6171337913
      1991        50  44961.2126984399  42974.2290701935  86308.9260680758
      1991        51  44627.3698747599  42148.1614842147  89122.9974697442
      1991        52  42740.4762755333  41209.8091453041  86670.3283351854
      1991        53  43343.1131937448  42831.1531742903  86726.9316192092
      1991        54  43016.4661416719  41281.9215105348  87028.6165089686
      1991        55  43503.1063675997  42550.9297621409  86198.9148720184
      1991        56  42965.7192534977  40870.3536938868  87200.4780248763
      1991        57  45195.8619838747  42281.7434628864  86731.8741579920
      1991        58  42447.4053894804  41802.9827321723  84480.7496344220
      1991        59  42668.3651950094  40434.6658230431  86133.0791574666
      1991        60  45353.5075616035  41051.5348832663  85207.5389102782
      1991        61  38920.1285134402  39403.5161000937  82167.7421453830
      1991        62  37273.3583034145  36438.4210480099  76048.0049576343
      1991        63  35785.2419054002  35378.8471006227  72257.7295220888
      1991        64  35343.2793959378  32437.1532413992  68825.7686540292
      1991        65  31553.1352156984  31645.3786411135  65200.9800522334
      1991        66  32064.9702418232  29578.3932447039  60655.1252383329
      1991        67  31383.0555163172  28171.8823606398  57427.9246269475
      1991        68  28066.2178936637  27364.1203861622  56107.6271983965
      1991        69  27180.1163424794  26198.6235582261  55035.9816778735
      1991        70  25791.2137421469  24487.8361421069  50818.6421392083
      1991        71  25090.4564731089  23784.5195404413  47593.1807023825
      1991        72  23972.7050517137  21678.5300686414  47259.6715162935
      1991        73  22500.5352671483  21655.0485924204  42400.0911457528
      1991        74  21205.1326049632  19595.3533265977  40977.5480209614
      1991        75  20099.4188464423  19918.6159771422  39842.4979698294
      1991        76  19250.6259764408  18689.3867575621  37176.7016143488
      1991        77  18466.6254331681  17948.0082422152  35901.6755397558
      1991        78  17640.8770954515  16902.0063332040  34460.5522330705
      1991        79  17272.2195069081  15519.5173705523  31188.3045037811
      1991        80  15974.7819106444  14734.0442132662  30557.5906412814
      1991        81  14927.4211881210  14313.0592876107  30455.2468539218
      1991        82  14440.1783716187  13168.1051632228  27811.4677185540
      1991        83  13607.4562758054  12792.2707860406  26100.9215338839
      1991        84  12842.8641841484  12867.5001623288  25235.0613469122
      1991        85  12279.4010556007  11303.7073581865  23753.5822404271
      1991        86  11873.2644341977  11236.2942150636  23274.2505737063
      1991        87  11201.9441016643  10666.6338164708  22096.3088246049
      1991        88  10310.7805316098   9884.7486538458  20102.9407329645
      1991        89  10088.7200136745   9709.4360901395  19213.1874340191
      1991        90   9284.6892633078   9140.3363078787  18351.9064967319
      1991        91   9026.5944434253   8516.3097263771  17651.6638764247
      1991        92   8758.5943510785   8194.6306375145  16710.9222281486
      1991        93   8012.1821332762   7937.3984191953  15920.6255402161
      1991        94   8055.2189505192   7427.0927395735  15248.2279665006
      1991        95   7571.1067037150   7047.6751914956  14457.2794929889
      1991        96   7068.7500198458   6580.2203552431  13865.6506743978
      1991        97   6803.1160008509   6278.0917029036  13015.1669401851
      1991        98   6386.9948231772   6196.5760470974  12502.0463095442
      1991        99   5978.9581720308   5673.2032647409  11813.2556022140
      1991       100   5724.8174472891   5482.5342436342  11641.8748575017
      1991       101   5574.8867198092   5313.3658861671  10365.2116122813
      1991       102   5318.8131492977   4988.4296525828  10715.9468018932
      1991       103   4941.9142980537   4884.1405236482  10103.3002918806
      1991       104   4729.6860124790   4534.4290326132   9147.0291025618
      1991       105   4621.3937339233   4474.9286122157   8955.8823693314
      1991       106   4299.4050212946   4175.1381969160   8174.1677470836
      1991       107   4052.9031625088   3928.2351935119   8012.8873144060
      1991       108   3942.9097173725   3906.3121151253   7660.1345336431
      1991       109   3696.1560003848   3478.6301266589   6962.2897518472
      1991      110+   3443.8970194653   3391.6519011950   6954.6697504968
      1992         0  48431.5971831468  47446.7656663340  99675.9367971947
      1992         1  50374.1931153622  49930.4867404025 103531.3573619718
      1992         2  50380.5427431639  49532.7042599084  99239.7823301236
      1992         3  50750.0932645737  49517.6623273118  99188.2638822156
      1992         4  51795.0166088169  49620.8450510766 103148.6472510745
      1992         5  51579.9327708985  48225.1510096762  98986.9237411796
      1992         6  52302.2931719296  49822.6505041392 102432.7563808441
      1992         7  49683.8862172942  46981.9336494931  99696.0100767524
      1992         8  51379.2218714914  48520.0519340721 100045.6397438387
      1992         9  50996.9374710597  47799.3590527565  98823.5707807284
      1992        10  50022.8190421217  50557.3279283164  93830.7668029523
      1992        11  51760.7560265509  48691.7346401659 101598.6455510617
      1992        12  53150.6224966347  49227.5838052004  98022.9160397754
      1992        13  51054.6075198820  49163.3129283859  97549.0773170712
      1992        14  48965.8336040777  47272.4884705415  97313.0871447177
      1992        15  49904.4833530415  49138.5357292312  94735.6490537319
      1992        16  49456.9167810419  48670.9317905540  97282.1468222558
      1992        17  50228.4225701459  48310.1442784001  98054.1078570674
      1992        18  49806.8085825211  48487.9402260374  99401.2310401688
      1992        19  50785.5770661136  48084.3668171737  99777.0799719582
      1992        20  48617.2174246738  46942.3071010118  98769.9200349842
      1992        21  49594.5850711765  47281.2374650536  95753.8231260273
      1992        22  48232.4855991249  47156.1585237329  98643.0925455673
      1992        23  48160.3416261407  46103.7163515311  93601.3155092673
      1992        24  48877.8576951044  46299.1721261917  94274.3335384214
      1992        25  48571.5437843463  46877.9716587714  95256.2773812460
      1992        26  48478.8247690511  47513.8785487314  91992.6067475598
      1992        27  47975.2197291007  45142.1264153458  93283.6684557467
      1992        28  46156.5416561640  48182.9760583646  93843.1438772161
      1992        29  48295.1812948252  45019.8743952212  94524.3082735323
      1992        30  47272.5851220782  44642.7399680103  93479.9693822097
      1992        31  48228.1969482043  45613.0600256552  94560.7417183726
      1992        32  47528.2079898921  46018.6804941465  92066.8970863304
      1992        33  46730.8372370930  44291.9227499487  94487.9652911298
      1992        34  45138.3653994739  46013.8513107570  93301.9718195720
      1992        35  46327.3027296992  46283.8890647807  90302.5071238162
      1992        36  46512.1193237352  46098.1256668275  90767.3096060332
      1992        37  46026.4303260552  45390.3222625591  93155.7070245845
      1992        38  46237.1148811914  45277.2541927009  95064.7272787741
      1992        39  46755.2247892630  43923.1095280047  90780.7429266393
      1992        40  47035.1545676020  43850.6488218971  94050.4923462278
      1992        41  45720.6509837028  44713.2740664705  87928.7200634885
      1992        42  45866.0863390455  44482.9367022949  91342.2116640211
      1992        43  44714.1940907907  41910.1497035177  87218.9139556049
      1992        44  44331.5330833301  44154.6467232374  88005.3709984735
      1992        45  44952.0109584935  42895.9910613310  87981.3089087719
      1992        46  45402.1592376088  44262.5691867136  89357.4482771203
      1992        47  44732.3134573062  44230.1088904067  89384.5855539389
      1992        48  44387.5442396789  43059.8199650719  84103.2369757821
      1992        49  44649.4886900928  41896.6707680161  85966.9387799484
      1992        50  44705.9881869865  42965.2239738753  88590.7098081120
      1992        51  44706.6706294416  42918.9461972177  87640.5544335679
      1992        52  44740.2110627595  42149.5307148887  88734.9733000793
      1992        53  44585.4872808837  42816.2975182055  88684.5186335945
      1992        54  43201.5634998256  42344.9853589076  86571.0542657511
      1992        55  42852.4616870664  42964.9879790425  88364.0839721840
      1992        56  42829.0554826284  42323.6749248009  83318.5590633690
      1992        57  44176.9652715305  41199.8884694496  86093.6986754147
      1992        58  43465.9057293833  42276.3803044416  86721.8488366692
      1992        59  43316.3160264600  41386.9949536247  82172.6257725847
      1992        60  41428.8223074334  41530.8998026654  82689.1803632418
      1992        61  41134.2524618616  39991.0033744223  77777.2978682065
      1992        62  40521.8954189460  36439.6788989153  77355.8208221334
      1992        63  36409.2168913303  36137.4095219851  72542.1027127401
      1992        64  33788.1042360264  32943.9881885836  69736.2508734180
      1992        65  35132.6576413264  32570.8776610565  65117.3408339705
      1992        66  32595.9656965260  30604.8046636313  63871.2228448679
      1992        67  30521.9233658715  29846.8080720189  61222.9589620853
      1992        68  29168.4613881866  28121.9354949656  55697.5193702138
      1992        69  27212.7716974199  27022.6008829141  53591.0966320044
      1992        70  25968.5515100669  24589.7526094015  49503.8796755708
      1992        71  25086.8628902611  23306.4258877206  45588.8733981549
      1992        72  24255.4268339974  23495.2666299001  46553.2779503430
      1992        73  22261.7314695944  21687.2110917151  43288.7371554325
      1992        74  21258.1421230301  21141.3234716576  41769.4392615521
      1992        75  20146.0095885338  19927.2436135841  39433.9368577528
      1992        76  18851.3304021069  18664.1289890468  38330.7688347189
      1992        77  19006.9452084364  18133.7547518460  36478.2792494714
      1992        78  17031.9044456888  16843.0345861068  34378.2594337335
      1992        79  16806.9899976031  15887.9604844348  31418.3089444519
      1992        80  15895.9266046055  14929.3727753857  31415.6876917542
      1992        81  15112.6025104093  14321.6712383981  30289.1168495850
      1992        82  14873.2638925579  13733.4498630145  28495.6540921088
      1992        83  13752.5470616717  12978.4805360050  25758.3119886416
      1992        84  13233.7209930285  12710.4909596112  25562.9806726906
      1992        85  12370.4782049689  11869.0192516229  25077.8484958493
      1992        86  11394.1645528476  11152.9262290382  22241.0640517518
      1992        87  11572.3190597763  10572.1204390394  20904.1933986350
      1992        88  10877.3726308572   9896.0504863978  20878.7169791310
      1992        89  10213.6482145233   9931.3252978321  19288.7878746251
      1992        90   9506.9271214963   9321.3755157411  18540.1463115721
      1992        91   9663.6905431275   8341.4132952542  17295.4822651526
      1992        92   9080.7011420010   8254.1280181166  16776.6240231004
      1992        93   8323.2378410463   7696.0734084103  16380.2697143738
      1992        94   7782.4877330284   7380.9009308095  14912.9108241570
      1992        95   7300.1029235590   6909.5851101773  14794.0474106937
      1992        96   6917.5969255169   6848.2808532722  13462.8149982397
      1992        97   6692.8919356665   6504.2551976075  12964.2992757332
      1992        98   6445.4145837146   6324.9662784745  13057.3069146970
      1992        99   6232.6720965633   5837.8616311138  11713.0155124669
      1992       100   5850.3878195790   5444.7592422570  11533.5401624139
      1992       101   5447.8632469145   5256.9343222236  10714.4690483502
      1992       102   5079.8778157422   5101.0790327749  10284.4177583607
      1992       103   4906.4293555559   4887.7826966549   9833.6374504031
      1992       104   4799.0451917912   4451.5129580336   9124.0768641500
      1992       105   4515.5412174537   4364.4124913999   8897.3790221017
      1992       106   4275.6192235878   4103.8218884518   8275.0091890529
      1992       107   3868.1644154757   4043.6843507907   7956.8336785816
      1992       108   3908.6408785986   3801.1810018775   7684.4430219343
      1992       109   3773.1186834397   3526.4470890477   7324.9200019933
      1992      110+   3430.7455309278   3406.0470806453   6909.7210232805
      1993         0  48252.2830936564  46642.7210241710  93738.0015754566
      1993         1  50364.8420796041  50732.2973486902  98578.9237132978
      1993         2  52086.8901510099  51021.4412547124 100802.7555424136
      1993         3  52686.6504197938  48449.8917404868  99815.7965832309
      1993         4  52375.0325670526  47558.9232445433  99865.5323663878
      1993         5  51499.2524272065  48534.0952028172 101867.6125846108
      1993         6  52668.4673245379  50622.6096161926  97222.8871984750
      1993         7  51528.5521111237  50792.5220430195  98645.2515568219
      1993         8  53140.8261974330  49419.9019811869  99949.0696937265
      1993         9  52889.4175180867  50155.0544144237 104062.2537859651
      1993        10  51369.4918583451  49257.2024731468  99500.3314766397
      1993        11  52342.3456029975  49457.2562301787 100714.7251406353
      1993        12  51774.8589559748  48149.1225657612 100047.5528594299
      1993        13  50009.5308307872  47813.2919023513  94345.0161853587
      1993        14  49887.3095392882  49245.1044372595  99861.2051831193
      1993        15  51719.3385943123  46047.1490459639  94342.7702731819
      1993        16  50665.1558551835  49266.1175923141  99070.2926264516
      1993        17  49423.2350794680  47055.3279447494  95184.8587815755
      1993        18  48944.4153681196  49192.0444355269 102015.7980661242
      1993        19  49844.8452420031  45318.2259692840  96286.8441260398
      1993        20  49624.3720224804  46939.5141790992  93437.6269879460
      1993        21  49202.1138123664  46531.6331788574  95281.9026152975
      1993        22  49504.4086893475  47505.5745343436  95952.4440787413
      1993        23  49632.6205189949  48482.1870692205  96290.9458531600
      1993        24  48208.0065493373  48377.9299896588  94619.6909775235
      1993        25  48818.4891101704  46661.4377007396  93143.9506791039
      1993        26  48689.4117980560  47028.1868799723  94750.4875381886
      1993        27  47086.1797025502  46703.2978661586  93703.3679913988
      1993        28  47299.3496186834  46242.5438598839  99900.4407190406
      1993        29  49668.8587118672  45091.2872747262  90366.1645004685
      1993        30  49118.4242723026  44077.5231064864  93225.4045629295
      1993        31  46708.6336556273  44452.8399562445  95104.4771935318
      1993        32  48660.2170763001  45839.2651894635  92853.7817911412
      1993        33  46955.3542320754  45965.1405342337  95678.2562598293
      1993        34  48331.5181064132  46182.2471788358  93210.1004834729
      1993        35  47256.2529583374  44818.2325340445  92197.5689047731
      1993        36  48947.0785309243  43400.5042073456  90184.5890464548
      1993        37  47374.0935721370  44983.0980892500  90353.8765340680
      1993        38  46871.2077893409  45162.2144173381  93789.0155156166
      1993        39  47018.5826361091  44763.6312387226  90972.4654003193
      1993        40  47977.3001484248  44962.5050660493  89469.5381651279
      1993        41  45456.8870793921  44222.1181152415  91537.9061618434
      1993        42  47438.6598449554  44328.6830121645  93320.6661740526
      1993        43  43597.4688790891  43998.3722149529  90011.4742240064
      1993        44  45150.4033913487  45287.3920979535  87907.1501498936
      1993        45  46164.1421858838  44414.8436841853  87701.7469480208
      1993        46  46095.4686450371  43263.3070527285  91829.3471747657
      1993        47  45178.2562892714  43364.3443424403  88890.0779808447
      1993        48  44375.6367697603  43496.2066862382  85787.3113669649
      1993        49  43482.3549000238  43102.3617532050  88943.3105212819
      1993        50  43767.0217504677  42227.1790573870  88892.6074663792
      1993        51  44176.6232341958  43134.5352841842  89124.3904100457
      1993        52  45089.3597287235  42934.3630898229  91564.2973747310
      1993        53  45422.9392592951  44153.4981676498  85862.6247414877
      1993        54  43447.2599875240  43049.5192954587  86731.3361578276
      1993        55  43514.1277222738  41789.3218251855  90119.7411152916
      1993        56  44176.3068990656  41524.6488553052  86244.0120171519
      1993        57  43648.9576731652  40744.5485537673  83837.3321463546
      1993        58  43501.1855456528  41710.1662365792  83504.1560520185
      1993        59  42414.4280339589  41253.8838577066  82820.4177873431
      1993        60  44053.1764682599  40810.3981072172  82716.0392156660
      1993        61  40969.1029086576  40538.7467358397  83112.4092660138
      1993        62  39126.9586002256  36591.4953775335  76014.7171631385
      1993        63  37246.0690534652  35387.3403833673  70216.3236391843
      1993        64  35728.1203167282  33660.5108850639  70124.8582805847
      1993        65  32775.8443089683  32534.4129137158  65022.2378938579
      1993        66  32388.5726299096  30798.6560872069  63151.1384331114
      1993        67  30737.9354166045  30258.4975844040  58987.1460103616
      1993        68  28632.1651523941  28366.3523633184  57830.6027836538
      1993        69  27719.4287464328  26733.9009109232  54688.7921490407
      1993        70  25924.5130930384  24951.5592450324  51587.8971004369
      1993        71  25090.0480466125  24703.3393673711  49772.8420636608
      1993        72  23727.9636759115  22799.4739396431  46072.8101878212
      1993        73  22151.2183580156  22017.0628754786  44039.8054405116
      1993        74  22433.8421838660  20068.9084074448  42361.1439839855
      1993        75  20082.1251214904  19909.5158084297  40018.9911713628
      1993        76  19657.6425745242  19088.3783378586  38785.6769541915
      1993        77  18647.5165386130  18019.2668637625  36169.7023655587
      1993        78  17746.0729011522  17086.1664754529  33997.0612208957
      1993        79  16440.1306570377  16047.2622705780  33417.1905584008
      1993        80  16045.5297321798  15438.4352312250  31515.9560226316
      1993        81  15536.3632598890  14425.0937087446  29253.0645038400
      1993        82  14017.2618567022  14133.8077931253  28477.0412665309
      1993        83  13693.7003105916  13257.7648695584  27529.9416716980
      1993        84  12611.6447740277  12658.7090465456  25060.0538722303
      1993        85  12271.9060065438  12199.2604236584  24096.7396649267
      1993        86  12366.8305449261  11518.9538687562  23045.4846493766
      1993        87  11117.1097171341  11119.4603329924  21631.8787768447
      1993        88  10618.9685963842  10414.2922765943  20255.0943925537
      1993        89  10185.2879386260   9892.2015668138  19648.1542517279
      1993        90   9941.1549250741   9816.4940040019  18723.9189663498
      1993        91   9288.7849113543   8808.3871081625  18131.8433207616
      1993        92   8412.2397803314   8219.1679500442  16715.4075162051
      1993        93   8185.7572550348   8464.9078416003  16148.0933818253
      1993        94   7801.9951780397   7342.4318393500  15318.5585785881
      1993        95   7596.5807023390   7161.4405143413  14667.5845702559
      1993        96   7228.8977877520   7063.5960005070  14040.3987244311
      1993        97   6872.8066114334   6445.6530629869  13111.7168803741
      1993        98   6576.2449649633   6237.2345816684  12305.0632726959
      1993        99   6359.6515206395   5836.9469678298  11931.9358296060
      1993       100   5735.9800455471   5552.2305784577  11376.8389407085
      1993       101   5720.9235617373   5240.9637977954  10694.6302324526
      1993       102   5322.4576078742   5206.2498204529  10239.8868222482
      1993       103   5155.5166471764   4744.2006550439   9843.2212890721
      1993       104   4796.9702509005   4478.4684589943   9134.8736232324
      1993       105   4334.6383640970   4374.3141695419   9053.4098362091
      1993       106   4402.9236878945   4051.6599464337   8556.4934970740
      1993       107   4133.9787207701   3880.3717987790   7867.2052321996
      1993       108   4013.6849306471   3881.9384990610   7609.6942649119
      1993       109   3753.2451652109   3701.3458525845   7090.0340421433
      1993      110+   3543.5087398372   3391.8662873653   6946.6785975207
      1994         0  50914.5792003887  48022.0295444147  95793.1380973831
      1994         1  50625.6481107121  48126.5324013245 103341.9366599954
      1994         2  52866.2431209696  49365.0263956823 103242.1272918137
      1994         3  52885.9043996732  49445.1077538597 105563.8875028265
      1994         4  53150.9900807513  49827.3963003745 103569.4539293160
      1994         5  51878.8855619869  50078.5552691616 105369.4295065613
      1994         6  53275.0197164723  49339.9993527951 103740.6052155087
      1994         7  51303.7896019862  50528.4437605246 101917.1119739878
      1994         8  51917.2823673211  49406.7402993372  99527.3554070661
      1994         9  51229.3865827044  49183.4006718893 102700.3444985404
      1994        10  51470.2286791071  50388.0614055285  98120.4961221212
      1994        11  52187.8007507677  48924.2461124274 100048.2098826986
      1994        12  49917.8715713975  50454.1474823977  98236.7319761774
      1994        13  49838.8629742042  50173.6466961772 102280.3247836991
      1994        14  51003.2628400875  49316.0883098172  98312.7449177767
      1994        15  50677.9171775574  48842.6336716967  96024.0027721833
      1994        16  49881.2001925989  47408.1656513662  97754.5601497166
      1994        17  48470.9422172079  47826.1336589283  99114.8222395248
      1994        18  49503.9088851740  48177.2934773869  99403.5835675108
