  Human Mortality Database
  SPAIN central death rates (synthetic mock data for CI testing)
      Year       Age            Female              Male             Total
      1990        39      0.0010684735      0.0015011217      0.0012074398
      1990        40      0.0012497350      0.0015396367      0.0013568793
      1990        41      0.0012601755      0.0017461727      0.0014419158
      1990        42      0.0013896488      0.0018538056      0.0016134143
      1990        43      0.0014080543      0.0019177439      0.0018076627
      1990        44      0.0015844773      0.0022086440      0.0019085796
      1990        45      0.0017493159      0.0024291510      0.0020651795
      1990        46      0.0018823578      0.0025687629      0.0020814044
      1990        47      0.0021412483      0.0028830732      0.0024835618
      1990        48      0.0022341041      0.0030723606      0.0027351422
      1990        49      0.0023635542      0.0033912444      0.0030433350
      1990        50      0.0026776676      0.0036879789      0.0031226123
      1990        51      0.0031006217      0.0040652018      0.0034117083
      1990        52      0.0031313039      0.0044994335      0.0036219823
      1990        53      0.0038593430      0.0047677263      0.0041837321
      1990        54      0.0039701848      0.0051970257      0.0045581840
      1990        55      0.0042056532      0.0060118077      0.0051123334
      1990        56      0.0046131851      0.0059669539      0.0055432610
      1990        57      0.0048913598      0.0068258785      0.0061814486
      1990        58      0.0055103256      0.0073348780      0.0066344254
      1990        59      0.0064222064      0.0082816271      0.0071800360
      1990        60      0.0067938698      0.0090717060      0.0077678824
      1990        61      0.0072707358      0.0103559623      0.0086817301
      1990        62      0.0079939637      0.0112051092      0.0099060365
      1990        63      0.0082704131      0.0114359764      0.0100233619
      1990        64      0.0093204583      0.0124016464      0.0118034433
      1990        65      0.0107831717      0.0137980623      0.0123270215
      1990        66      0.0113285975      0.0158548900      0.0133010037
      1990        67      0.0123829322      0.0177504751      0.0144190359
      1990        68      0.0148352482      0.0191998595      0.0175846074
      1990        69      0.0149274122      0.0212736865      0.0181703932
      1990        70      0.0169095057      0.0243326414      0.0202372287
      1990        71      0.0186249122      0.0247288811      0.0221815212
      1990        72      0.0201776631      0.0287287935      0.0231180197
      1990        73      0.0224306580      0.0314710934      0.0251384669
      1990        74      0.0250612789      0.0338921625      0.0285041031
      1990        75      0.0275903682      0.0366018077      0.0331949501
      1990        76      0.0289684130      0.0405895002      0.0356415143
      1990        77      0.0331664894      0.0468471090      0.0402932910
      1990        78      0.0370728784      0.0528198088      0.0420333960
      1990        79      0.0393569989      0.0543539998      0.0499651884
      1990        80      0.0447309287      0.0592954127      0.0509482631
      1990        81      0.0460428391      0.0661533154      0.0566332158
      1990        82      0.0535311612      0.0703440362      0.0635127124
      1990        83      0.0594483194      0.0799304572      0.0655325691
      1990        84      0.0649482498      0.0858971133      0.0711515390
      1990        85      0.0759701295      0.0962239071      0.0809503757
      1990        86      0.0761668804      0.1110844480      0.0883895839
      1990        87      0.0826807543      0.1162464730      0.0933179348
      1990        88      0.0924076086      0.1283026907      0.1064183743
      1990        89      0.1030729263      0.1375699180      0.1176706582
      1990        90      0.1128648324      0.1561376715      0.1265668654
      1990        91      0.1265710490      0.1650990608      0.1468031890
      1990        92      0.1363332485      0.1891659361      0.1615671762
      1990        93      0.1472965773      0.2030784227      0.1804058508
      1990        94      0.1602333232      0.2242118187      0.1966363543
      1990        95      0.1734165247      0.2465310355      0.2071229823
      1990        96      0.1909557640      0.2900008366      0.2263627289
      1990        97      0.2202298474      0.3010375147      0.2661585013
      1990        98      0.2455295961      0.3333518161      0.2812132746
      1990        99      0.2455208044      0.3517218338      0.3088210374
      1990       100      0.2924286522      0.3941536926      0.3346158055
      1990       101      0.3166538376      0.4465218381      0.3843906639
      1990       102      0.3329304579      0.4744111891      0.4125851204
      1990       103      0.3926477073      0.5395784543      0.4621953138
      1990       104      0.4307936702      0.5754348173      0.5048451973
      1990       105      0.4887914422      0.6518558827      0.5332081173
      1990       106      0.5101265175      0.6591102781      0.6147256338
      1990       107      0.5922643791      0.8000000000      0.6485097126
      1990       108      0.6133849791      0.8000000000      0.7177731323
      1990       109      0.6632257870      0.8000000000      0.7737406968
      1990      110+      0.7215830560      0.8000000000      0.8000000000
      1991         0      0.0050884178      0.0066320919      0.0059747726
      1991         1      0.0002272071      0.0002995212      0.0002714569
      1991         2      0.0002241538      0.0002948883      0.0002820638
      1991         3      0.0002267359      0.0003218253      0.0002723343
      1991         4      0.0002388491      0.0003366728      0.0002834725
      1991         5      0.0002428031      0.0003504016      0.0002843702
      1991         6      0.0002546213      0.0003233614      0.0002856386
      1991         7      0.0002537664      0.0003174743      0.0002800903
      1991         8      0.0002505640      0.0003454818      0.0002955914
      1991         9      0.0002618941      0.0003499531      0.0003034142
      1991        10      0.0002657180      0.0003585910      0.0003004623
      1991        11      0.0002648294      0.0003810798      0.0003063073
      1991        12      0.0002739495      0.0003694316      0.0003264298
      1991        13      0.0002877669      0.0004140145      0.0003463001
      1991        14      0.0003201585      0.0004359078      0.0003473448
      1991        15      0.0003611175      0.0004733020      0.0004247472
      1991        16      0.0003781633      0.0005317125      0.0004467440
      1991        17      0.0004786402      0.0006504394      0.0005396488
      1991        18      0.0005378674      0.0007008419      0.0006505006
      1991        19      0.0006351395      0.0008154297      0.0007214256
      1991        20      0.0006813424      0.0009082972      0.0007925968
      1991        21      0.0007389099      0.0010541712      0.0008827497
      1991        22      0.0007674398      0.0010431965      0.0009509956
      1991        23      0.0008164400      0.0010651773      0.0008807197
      1991        24      0.0007583446      0.0010184569      0.0009205936
      1991        25      0.0007263570      0.0010026419      0.0008416214
      1991        26      0.0006666003      0.0008981629      0.0007513404
      1991        27      0.0006228762      0.0008396560      0.0007570802
      1991        28      0.0005992853      0.0008408591      0.0007042220
      1991        29      0.0005894182      0.0007873343      0.0006867704
      1991        30      0.0006100888      0.0008205805      0.0006615499
      1991        31      0.0006364846      0.0008253836      0.0007346040
      1991        32      0.0006538690      0.0008920756      0.0007683100
      1991        33      0.0006868274      0.0009471416      0.0008509182
      1991        34      0.0007333611      0.0009831528      0.0008821359
      1991        35      0.0007916292      0.0010960849      0.0009706473
      1991        36      0.0008849653      0.0011601257      0.0009591979
      1991        37      0.0008602917      0.0012026656      0.0010821829
      1991        38      0.0010029195      0.0013435106      0.0011238908
      1991        39      0.0010562421      0.0014363349      0.0012926516
      1991        40      0.0011278342      0.0015529369      0.0013057250
      1991        41      0.0012400999      0.0016665760      0.0014190993
      1991        42      0.0013348678      0.0017950167      0.0015918422
      1991        43      0.0014463587      0.0020084260      0.0017280278
      1991        44      0.0015318657      0.0022184801      0.0018305939
      1991        45      0.0016708168      0.0022949221      0.0020049122
      1991        46      0.0019052337      0.0025835162      0.0022500318
      1991        47      0.0020598435      0.0027000517      0.0023870679
      1991        48      0.0022138536      0.0030238888      0.0024999838
      1991        49      0.0024882624      0.0032455875      0.0028645603
      1991        50      0.0027006778      0.0035769660      0.0030016688
      1991        51      0.0028760236      0.0037314750      0.0033334413
      1991        52      0.0032892627      0.0043585694      0.0035009190
      1991        53      0.0034422800      0.0044385561      0.0038445648
      1991        54      0.0039453441      0.0051059559      0.0042088030
      1991        55      0.0040084724      0.0055032552      0.0049124806
      1991        56      0.0045539646      0.0063722810      0.0049509255
      1991        57      0.0049074353      0.0065121672      0.0058076923
      1991        58      0.0054664411      0.0075021557      0.0066544946
      1991        59      0.0059458038      0.0081835828      0.0068355257
      1991        60      0.0062796177      0.0083585371      0.0078567504
      1991        61      0.0070744529      0.0091765572      0.0082623719
      1991        62      0.0075830792      0.0105044724      0.0086630288
      1991        63      0.0083930126      0.0113195065      0.0100493791
      1991        64      0.0097509441      0.0127499477      0.0118311035
      1991        65      0.0106695377      0.0148748419      0.0122366699
      1991        66      0.0115924604      0.0152331422      0.0138362522
      1991        67      0.0122969550      0.0165802408      0.0154392769
      1991        68      0.0141695260      0.0186734658      0.0157195355
      1991        69      0.0149463366      0.0196022392      0.0165644104
      1991        70      0.0166905394      0.0220389313      0.0193060345
      1991        71      0.0185687751      0.0250575122      0.0209867357
      1991        72      0.0199092441      0.0280763991      0.0245755215
      1991        73      0.0215307156      0.0288018687      0.0271052758
      1991        74      0.0241112890      0.0330455844      0.0283640747
      1991        75      0.0262702004      0.0348172157      0.0312464905
      1991        76      0.0298182516      0.0373095061      0.0353880141
      1991        77      0.0319162316      0.0406343323      0.0357563782
      1991        78      0.0328584438      0.0466834924      0.0427479989
      1991        79      0.0388812709      0.0512762221      0.0440508671
      1991        80      0.0418659236      0.0607560790      0.0510020557
      1991        81      0.0466703312      0.0642661518      0.0560852031
      1991        82      0.0525752021      0.0679661837      0.0637235687
      1991        83      0.0575570785      0.0746557282      0.0673483124
      1991        84      0.0613291405      0.0805871964      0.0720223848
      1991        85      0.0665535348      0.0941480279      0.0839703662
      1991        86      0.0737548976      0.0977500546      0.0874869654
      1991        87      0.0828082990      0.1104549480      0.0964225864
      1991        88      0.0836642044      0.1236889125      0.1049442458
      1991        89      0.0965166388      0.1346738572      0.1112988126
      1991        90      0.1076775021      0.1503849931      0.1328348759
      1991        91      0.1195325393      0.1700142098      0.1418159044
      1991        92      0.1329003202      0.1830087870      0.1468743319
      1991        93      0.1487927484      0.1994745217      0.1676241521
      1991        94      0.1525022010      0.2207396329      0.1877255434
      1991        95      0.1810392230      0.2380314513      0.1935612527
      1991        96      0.1927303412      0.2604038108      0.2251452172
      1991        97      0.2173526457      0.2935336209      0.2526449818
      1991        98      0.2435697151      0.3162224015      0.2818706436
      1991        99      0.2708175157      0.3422218506      0.2997116379
      1991       100      0.2839908304      0.3947066043      0.3422299994
      1991       101      0.3186885686      0.4218335724      0.3677809892
      1991       102      0.3424882713      0.4552130848      0.4119213894
      1991       103      0.3916456183      0.5269063996      0.4446565790
      1991       104      0.4227300044      0.5639738049      0.4763771070
      1991       105      0.4702808779      0.6005680949      0.5288521007
      1991       106      0.5120404463      0.6700282286      0.5964746666
      1991       107      0.5541309081      0.7326340172      0.6441722015
      1991       108      0.6081018915      0.8000000000      0.7058732899
      1991       109      0.6577153881      0.8000000000      0.7716056811
      1991      110+      0.7383552582      0.8000000000      0.8000000000
      1992         0      0.0045852290      0.0067904601      0.0056886468
      1992         1      0.0002224324      0.0002895168      0.0002601286
      1992         2      0.0002303869      0.0002982508      0.0002733566
      1992         3      0.0002417796      0.0003099399      0.0002549332
      1992         4      0.0002344541      0.0003104275      0.0002709808
      1992         5      0.0002390728      0.0003178231      0.0002702729
      1992         6      0.0002338036      0.0002940065      0.0002854048
      1992         7      0.0002328898      0.0003393941      0.0002913016
      1992         8      0.0002487478      0.0003439129      0.0002849988
      1992         9      0.0002490626      0.0003231809      0.0002897930
      1992        10      0.0002511942      0.0003428365      0.0003043198
      1992        11      0.0002650820      0.0003529621      0.0003184421
      1992        12      0.0002777151      0.0003493544      0.0003091963
      1992        13      0.0002759051      0.0003733370      0.0003272427
      1992        14      0.0002983541      0.0004238331      0.0003618341
      1992        15      0.0003350104      0.0004749091      0.0004100518
      1992        16      0.0003914786      0.0005275937      0.0004614274
      1992        17      0.0004482058      0.0006190048      0.0005629750
      1992        18      0.0005525744      0.0007056361      0.0006465490
      1992        19      0.0005933400      0.0007705154      0.0006963079
      1992        20      0.0006851954      0.0008837853      0.0007649720
      1992        21      0.0007455951      0.0009837077      0.0008634189
      1992        22      0.0007662593      0.0009799931      0.0009066025
      1992        23      0.0007265022      0.0010178433      0.0009123381
      1992        24      0.0006971446      0.0010019424      0.0008819589
      1992        25      0.0007071111      0.0009222217      0.0007626054
      1992        26      0.0006669725      0.0008674789      0.0007425266
      1992        27      0.0006045156      0.0008229336      0.0006994919
      1992        28      0.0005556726      0.0007876992      0.0006883982
      1992        29      0.0005631328      0.0007901964      0.0006616024
      1992        30      0.0006118534      0.0007844250      0.0006651351
      1992        31      0.0005918314      0.0007994353      0.0007241587
      1992        32      0.0005985480      0.0008508430      0.0007640321
      1992        33      0.0006760905      0.0008669387      0.0008049351
      1992        34      0.0007105693      0.0009436772      0.0008283353
      1992        35      0.0007394101      0.0010253671      0.0008976372
      1992        36      0.0008022648      0.0011844487      0.0009668324
      1992        37      0.0008913439      0.0012251031      0.0010704874
      1992        38      0.0009094232      0.0011968434      0.0011272237
      1992        39      0.0009873446      0.0014140285      0.0012792752
      1992        40      0.0010913656      0.0015874040      0.0013392032
      1992        41      0.0011762350      0.0016177951      0.0014283385
      1992        42      0.0013183643      0.0017800263      0.0014607380
      1992        43      0.0013660787      0.0018615768      0.0016996008
      1992        44      0.0015122305      0.0020364301      0.0017826207
      1992        45      0.0016928663      0.0023159118      0.0019177859
      1992        46      0.0017867000      0.0024202893      0.0021133286
      1992        47      0.0020282943      0.0026597826      0.0023010087
      1992        48      0.0022313016      0.0029109549      0.0026083404
      1992        49      0.0022499017      0.0032662473      0.0028000509
      1992        50      0.0025971099      0.0033098625      0.0030385486
      1992        51      0.0028191547      0.0037094161      0.0031189101
      1992        52      0.0031468594      0.0042531810      0.0035790714
      1992        53      0.0035399819      0.0045914111      0.0036137910
      1992        54      0.0035396966      0.0047934519      0.0042550451
      1992        55      0.0037696754      0.0053785658      0.0045700149
      1992        56      0.0045689118      0.0060805331      0.0049029001
      1992        57      0.0046309603      0.0064612319      0.0059275481
      1992        58      0.0053366510      0.0069457480      0.0062440545
      1992        59      0.0060540460      0.0072224053      0.0070765281
      1992        60      0.0062742188      0.0086001764      0.0073272371
      1992        61      0.0069118425      0.0094987157      0.0085691600
      1992        62      0.0076023943      0.0099168290      0.0088709594
      1992        63      0.0078876837      0.0116630225      0.0098341592
      1992        64      0.0097517902      0.0124752687      0.0111728554
      1992        65      0.0101028783      0.0146619852      0.0116549007
      1992        66      0.0106132603      0.0151771594      0.0123016070
      1992        67      0.0115503768      0.0160536059      0.0141817720
      1992        68      0.0138821307      0.0171363496      0.0159423030
      1992        69      0.0146157606      0.0199076692      0.0171088454
      1992        70      0.0156196918      0.0217384062      0.0191742687
      1992        71      0.0171713357      0.0223984312      0.0202389588
      1992        72      0.0193670834      0.0259725106      0.0219972832
      1992        73      0.0211232102      0.0287640401      0.0251561321
      1992        74      0.0241542725      0.0324376966      0.0294628587
      1992        75      0.0281663043      0.0338647668      0.0313920623
      1992        76      0.0296161374      0.0355141462      0.0333549102
      1992        77      0.0317855562      0.0400245932      0.0369058422
      1992        78      0.0351206855      0.0449605066      0.0397551665
      1992        79      0.0366360145      0.0505123983      0.0445653112
      1992        80      0.0388330771      0.0538396541      0.0511377578
      1992        81      0.0457719248      0.0579236151      0.0529132915
      1992        82      0.0481081799      0.0650753123      0.0573137837
      1992        83      0.0541711971      0.0730998809      0.0670451689
      1992        84      0.0620330066      0.0826245263      0.0689191691
      1992        85      0.0662326720      0.0860602347      0.0751782637
      1992        86      0.0734055508      0.0985378477      0.0918904280
      1992        87      0.0799761942      0.1069268972      0.0936700557
      1992        88      0.0901347404      0.1253295776      0.1041489005
      1992        89      0.0999022488      0.1298933340      0.1092632744
      1992        90      0.1052633398      0.1427877623      0.1230924152
      1992        91      0.1159141032      0.1595949918      0.1436406031
      1992        92      0.1283566335      0.1793835367      0.1542001861
      1992        93      0.1465531663      0.1859190036      0.1728716308
      1992        94      0.1510373452      0.2108524765      0.1741104063
      1992        95      0.1652817408      0.2269558152      0.2025377782
      1992        96      0.1997694658      0.2539297284      0.2141328277
      1992        97      0.2103657748      0.2692568418      0.2521886907
      1992        98      0.2240085253      0.3306273433      0.2700082853
      1992        99      0.2468360500      0.3381208502      0.2890295082
      1992       100      0.2770124051      0.3707716646      0.3347576664
      1992       101      0.2930370486      0.4265513493      0.3623393879
      1992       102      0.3319695399      0.4615683426      0.3875688426
      1992       103      0.3715068740      0.4986879872      0.4363860594
      1992       104      0.4109094691      0.5254448904      0.4903262148
      1992       105      0.4443468562      0.5998050064      0.5084500273
      1992       106      0.4802309382      0.6493921756      0.5490926843
      1992       107      0.5561406360      0.7270602710      0.6416669269
      1992       108      0.5974311253      0.8000000000      0.6571108328
      1992       109      0.6557552940      0.8000000000      0.7830285680
      1992      110+      0.7412413671      0.8000000000      0.8000000000
      1993         0      0.0047432765      0.0062987631      0.0053949289
      1993         1      0.0002119107      0.0002822582      0.0002463602
      1993         2      0.0002129770      0.0002929478      0.0002532000
      1993         3      0.0002233492      0.0002890947      0.0002713986
      1993         4      0.0002311865      0.0003112717      0.0002615163
      1993         5      0.0002226230      0.0002938776      0.0002733233
      1993         6      0.0002204211      0.0003020929      0.0002607536
      1993         7      0.0002382225      0.0003082536      0.0002605025
      1993         8      0.0002316101      0.0003207175      0.0002801423
      1993         9      0.0002381425      0.0003237840      0.0002654536
      1993        10      0.0002416662      0.0003175757      0.0002859472
      1993        11      0.0002572077      0.0003467711      0.0003080524
      1993        12      0.0002753110      0.0003572290      0.0003209950
      1993        13      0.0002694306      0.0003838586      0.0003295579
      1993        14      0.0003038905      0.0004070202      0.0003570238
      1993        15      0.0003338230      0.0004633121      0.0003713372
      1993        16      0.0003484433      0.0005095564      0.0004250014
      1993        17      0.0004248239      0.0005714927      0.0005355530
      1993        18      0.0005139175      0.0006842149      0.0005746402
      1993        19      0.0005753646      0.0008051554      0.0006750983
      1993        20      0.0006591310      0.0009001359      0.0007548059
      1993        21      0.0007382307      0.0009770332      0.0008653663
      1993        22      0.0007727688      0.0010057062      0.0008755379
      1993        23      0.0007685290      0.0010065348      0.0008821023
      1993        24      0.0006880262      0.0009802516      0.0008377283
      1993        25      0.0006642769      0.0008946793      0.0008161863
      1993        26      0.0006413695      0.0008357330      0.0007113267
      1993        27      0.0005822581      0.0008347758      0.0006651025
      1993        28      0.0005767171      0.0007846964      0.0006990795
      1993        29      0.0005732520      0.0007531813      0.0006592260
      1993        30      0.0005614432      0.0007570921      0.0006807084
      1993        31      0.0005959852      0.0007682219      0.0006894313
      1993        32      0.0006148099      0.0008379238      0.0007792223
      1993        33      0.0006340525      0.0008753825      0.0007977655
      1993        34      0.0006913491      0.0009015218      0.0008181284
      1993        35      0.0007340161      0.0009906819      0.0008838676
      1993        36      0.0007933082      0.0010430836      0.0009418983
      1993        37      0.0008699858      0.0011736911      0.0010074195
      1993        38      0.0008838901      0.0011618486      0.0010706372
      1993        39      0.0009786912      0.0013777774      0.0011945707
      1993        40      0.0010713243      0.0014857455      0.0012537097
      1993        41      0.0011725770      0.0016801141      0.0013512802
      1993        42      0.0012609274      0.0016420812      0.0014869842
      1993        43      0.0013618627      0.0018245100      0.0016992507
      1993        44      0.0014728505      0.0019584229      0.0016396136
      1993        45      0.0016473763      0.0021187444      0.0018273291
      1993        46      0.0017428704      0.0024910720      0.0019795557
      1993        47      0.0018427392      0.0026251570      0.0021533275
      1993        48      0.0021705231      0.0027984848      0.0024134599
      1993        49      0.0023638160      0.0030875694      0.0025476557
      1993        50      0.0025707019      0.0034765010      0.0030059979
      1993        51      0.0026322100      0.0037053591      0.0031052442
      1993        52      0.0029977136      0.0040526283      0.0035149876
      1993        53      0.0033084965      0.0045082047      0.0038438348
      1993        54      0.0036866197      0.0046843137      0.0043235205
      1993        55      0.0041172451      0.0054034986      0.0046581149
      1993        56      0.0042175856      0.0062959095      0.0048614959
      1993        57      0.0047493435      0.0064406079      0.0055816425
      1993        58      0.0050094183      0.0067752738      0.0062855784
      1993        59      0.0057318388      0.0077539564      0.0062838168
      1993        60      0.0061584313      0.0083856593      0.0069907889
      1993        61      0.0068110000      0.0093848091      0.0078455407
      1993        62      0.0073769869      0.0096887035      0.0089176319
      1993        63      0.0079126920      0.0102578918      0.0094844368
      1993        64      0.0092783543      0.0121425428      0.0108803068
      1993        65      0.0100657944      0.0133621117      0.0121688984
      1993        66      0.0108373502      0.0140252336      0.0126427040
      1993        67      0.0121502429      0.0158366040      0.0134380072
      1993        68      0.0131161364      0.0181531443      0.0151907430
      1993        69      0.0143149062      0.0185333674      0.0162168560
      1993        70      0.0155146528      0.0214043128      0.0191781339
      1993        71      0.0169166123      0.0239463700      0.0210952304
      1993        72      0.0200405071      0.0246270531      0.0226269762
      1993        73      0.0211191000      0.0279962676      0.0236208296
      1993        74      0.0225589396      0.0306694494      0.0270505656
      1993        75      0.0250351791      0.0354327396      0.0279305195
      1993        76      0.0260814083      0.0371383647      0.0323650367
      1993        77      0.0302518612      0.0412410141      0.0355897033
      1993        78      0.0316713050      0.0447899690      0.0389408154
      1993        79      0.0362944888      0.0504757043      0.0432963640
      1993        80      0.0434046660      0.0563113289      0.0493022711
      1993        81      0.0432359332      0.0605417907      0.0506941106
      1993        82      0.0462188392      0.0667355591      0.0563287429
      1993        83      0.0563560817      0.0716086090      0.0648940557
      1993        84      0.0580511806      0.0778268902      0.0721873896
      1993        85      0.0671071543      0.0844327591      0.0724399019
      1993        86      0.0692354612      0.0935940943      0.0827749711
      1993        87      0.0762948957      0.1041650361      0.0935352064
      1993        88      0.0835642488      0.1168054141      0.1022107486
      1993        89      0.0917098580      0.1298580214      0.1092007351
      1993        90      0.1058411864      0.1387008163      0.1240599450
      1993        91      0.1106316321      0.1426843104      0.1377500130
      1993        92      0.1261455818      0.1690559441      0.1483748754
      1993        93      0.1397445944      0.1818802269      0.1685946038
      1993        94      0.1476701528      0.2046753973      0.1818467776
      1993        95      0.1645283941      0.2162710082      0.2089887801
      1993        96      0.1858217215      0.2508144822      0.2124363310
      1993        97      0.2089976822      0.2857263302      0.2307142435
      1993        98      0.2333186503      0.3044763705      0.2578204726
      1993        99      0.2519152466      0.3355733835      0.2856271066
      1993       100      0.2688341420      0.3562679031      0.3196830862
      1993       101      0.2967134740      0.4229247811      0.3564666754
      1993       102      0.3159490795      0.4296766903      0.3813678164
      1993       103      0.3554552127      0.4854678041      0.4266293912
      1993       104      0.3994815649      0.5183719485      0.4512224633
      1993       105      0.4402461778      0.5674080089      0.4988675030
      1993       106      0.4691959826      0.6625750234      0.5596097731
      1993       107      0.4996482679      0.6983986442      0.5915734408
      1993       108      0.5891606599      0.8000000000      0.6929463511
      1993       109      0.6268369623      0.8000000000      0.7806467202
      1993      110+      0.6751616576      0.8000000000      0.8000000000
      1994         0      0.0044950213      0.0058995883      0.0052989758
      1994         1      0.0002102503      0.0002826516      0.0002503658
      1994         2      0.0002062050      0.0002943531      0.0002647408
      1994         3      0.0002092799      0.0002848297      0.0002532474
      1994         4      0.0002105183      0.0002910512      0.0002470058
      1994         5      0.0002241737      0.0002854495      0.0002640553
      1994         6      0.0002090563      0.0002994147      0.0002559296
      1994         7      0.0002256760      0.0003179654      0.0002606975
      1994         8      0.0002393392      0.0003054572      0.0002685521
      1994         9      0.0002341502      0.0003201622      0.0002890731
      1994        10      0.0002636249      0.0003137944      0.0002861772
      1994        11      0.0002475132      0.0003436050      0.0002708342
      1994        12      0.0002667229      0.0003418624      0.0003052879
      1994        13      0.0002580131      0.0003564716      0.0003255438
      1994        14      0.0002743384      0.0003664243      0.0003416675
      1994        15      0.0003227644      0.0004300204      0.0003838374
      1994        16      0.0003717625      0.0004887113      0.0004334363
      1994        17      0.0004144168      0.0005780295      0.0005162125
      1994        18      0.0004940795      0.0006802768      0.0005872694
      1994        19      0.0005517268      0.0007548279      0.0006967948
      1994        20      0.0006061144      0.0008702066      0.0007398962
      1994        21      0.0007116664      0.0009267572      0.0008301311
      1994        22      0.0007572042      0.0009968354      0.0008398822
      1994        23      0.0007110805      0.0009774299      0.0008349123
      1994        24      0.0007312834      0.0010058791      0.0008050780
      1994        25      0.0006881084      0.0009113858      0.0007202158
      1994        26      0.0005942926      0.0008490186      0.0007345829
      1994        27      0.0005539081      0.0007444816      0.0006946983
      1994        28      0.0005639896      0.0007473109      0.0006288211
      1994        29      0.0005373190      0.0007323195      0.0006160890
      1994        30      0.0005758616      0.0007210711      0.0006541971
      1994        31      0.0005482601      0.0007595852      0.0006777557
      1994        32      0.0006294223      0.0007859216      0.0006564293
      1994        33      0.0006074516      0.0008270380      0.0007281463
      1994        34      0.0006333271      0.0009142079      0.0007572714
      1994        35      0.0007197788      0.0010030667      0.0008591766
      1994        36      0.0007269435      0.0010982779      0.0009037127
      1994        37      0.0008721971      0.0010954140      0.0009951303
      1994        38      0.0008834009      0.0012279106      0.0010770796
      1994        39      0.0009560596      0.0012820269      0.0011442596
      1994        40      0.0009810406      0.0014444171      0.0012249746
      1994        41      0.0010770635      0.0015299497      0.0013425308
      1994        42      0.0012183223      0.0016319482      0.0014979263
      1994        43      0.0013567995      0.0018992658      0.0015356680
      1994        44      0.0014925306      0.0017875888      0.0016733451
      1994        45      0.0014925722      0.0020701668      0.0019115438
      1994        46      0.0017908630      0.0023072604      0.0019301361
      1994        47      0.0018890549      0.0024916679      0.0021431066
      1994        48      0.0019621630      0.0027320686      0.0023403041
      1994        49      0.0022397149      0.0028663725      0.0026996519
      1994        50      0.0023685026      0.0033586356      0.0028532795
      1994        51      0.0025364470      0.0036598012      0.0030869227
      1994        52      0.0028589169      0.0037833239      0.0032213651
      1994        53      0.0032726908      0.0041796093      0.0036091694
      1994        54      0.0034482468      0.0047322928      0.0040870653
      1994        55      0.0038186683      0.0049191423      0.0042490576
      1994        56      0.0039542332      0.0058469791      0.0047154285
      1994        57      0.0045621058      0.0062090858      0.0057714423
      1994        58      0.0049429945      0.0069638098      0.0059969001
      1994        59      0.0053572184      0.0074142979      0.0064557029
      1994        60      0.0059160312      0.0085921235      0.0068278431
      1994        61      0.0063713992      0.0091917287      0.0073680311
      1994        62      0.0071459862      0.0097924286      0.0085243520
      1994        63      0.0081495812      0.0106894304      0.0089981591
      1994        64      0.0086931745      0.0123527403      0.0102045166
      1994        65      0.0096317457      0.0126519882      0.0113314862
      1994        66      0.0101151081      0.0137096266      0.0114125000
      1994        67      0.0115458339      0.0156165233      0.0144825450
      1994        68      0.0125263396      0.0170975114      0.0146568008
      1994        69      0.0143241131      0.0181904547      0.0156365006
